"license_id","employee_id","license_name","expiry_date"
14156,505233088,"Security Screening Training","2024-08-02"
24013,768694249,"Corporate Travel Cert","2024-08-02"
42952,612400914,"IATA Agent","2024-08-02"
27936,795686272,"Tour Guide Level 2","2024-08-03"
28401,641440972,"Corporate Travel Cert","2024-08-03"
41210,553423502,"Senior Agent Accreditation","2024-08-03"
84613,275467546,"Customer Privacy Training","2024-08-03"
92166,139698002,"Senior Agent Accreditation","2024-08-03"
93169,665017053,"Advanced Ticketing Cert","2024-08-03"
36256,870799996,"Fraud Prevention Cert","2024-08-04"
70202,972477190,"Senior Agent Accreditation","2024-08-04"
81263,788471591,"IATA Agent","2024-08-04"
92854,381157133,"Senior Agent Accreditation","2024-08-04"
7540,647118810,"Senior Agent Accreditation","2024-08-05"
27609,985451208,"Senior Agent Accreditation","2024-08-05"
87159,356948318,"Advanced Ticketing Cert","2024-08-05"
12571,455069240,"Senior Agent Accreditation","2024-08-06"
17373,383204351,"Tour Guide Level 2","2024-08-06"
24562,679202220,"IATA Agent","2024-08-06"
63337,349818225,"Tour Guide Level 2","2024-08-06"
73373,393982567,"Advanced Ticketing Cert","2024-08-06"
88990,472589315,"Tour Guide Level 2","2024-08-06"
19936,295895593,"Corporate Travel Cert","2024-08-07"
42446,679981830,"Security Screening Training","2024-08-07"
48405,916877487,"Corporate Travel Cert","2024-08-07"
82392,170634492,"Senior Agent Accreditation","2024-08-07"
99001,324511575,"Tour Guide Level 1","2024-08-07"
66710,965341327,"Advanced Ticketing Cert","2024-08-08"
66989,205117900,"AML Awareness","2024-08-08"
72170,195338652,"Fraud Prevention Cert","2024-08-08"
13198,238987432,"Customer Privacy Training","2024-08-09"
55575,210159322,"Corporate Travel Cert","2024-08-09"
30636,170538945,"VAT Handling Cert","2024-08-10"
33787,476304659,"API Access Approval","2024-08-10"
55814,146611365,"Fraud Prevention Cert","2024-08-10"
57290,439991905,"AML Awareness","2024-08-10"
83139,924021854,"AML Awareness","2024-08-10"
84328,576676314,"Customer Privacy Training","2024-08-10"
93825,977343325,"AML Awareness","2024-08-10"
23722,936259664,"Advanced Ticketing Cert","2024-08-11"
52598,397512135,"Customer Privacy Training","2024-08-11"
61690,931100155,"Advanced Ticketing Cert","2024-08-11"
84512,317760773,"AML Awareness","2024-08-11"
93371,650020081,"Security Screening Training","2024-08-11"
97136,506197608,"IATA Agent","2024-08-11"
23774,824190155,"Corporate Travel Cert","2024-08-12"
46516,511031645,"AML Awareness","2024-08-12"
58493,500169886,"AML Awareness","2024-08-12"
5660,143818855,"Tour Guide Level 1","2024-08-13"
21233,795503853,"Tour Guide Level 1","2024-08-13"
27149,625537532,"Advanced Ticketing Cert","2024-08-13"
28415,322878857,"Customer Privacy Training","2024-08-13"
86884,732036506,"API Access Approval","2024-08-13"
93796,455746558,"API Access Approval","2024-08-13"
94528,802955620,"Tour Guide Level 2","2024-08-13"
95631,901746134,"AML Awareness","2024-08-13"
7211,867576203,"Tour Guide Level 1","2024-08-14"
43952,494196159,"Fraud Prevention Cert","2024-08-14"
46293,899591439,"Tour Guide Level 2","2024-08-14"
48794,264348366,"IATA Agent","2024-08-14"
84842,250987768,"Corporate Travel Cert","2024-08-14"
9445,401482830,"Customer Privacy Training","2024-08-15"
28128,747543430,"Corporate Travel Cert","2024-08-15"
37700,556486895,"Tour Guide Level 1","2024-08-15"
56082,635068238,"Customer Privacy Training","2024-08-15"
85771,401613050,"AML Awareness","2024-08-15"
94037,813356583,"Security Screening Training","2024-08-15"
27713,988752414,"Security Screening Training","2024-08-16"
6873,184450612,"Tour Guide Level 1","2024-08-17"
89389,604374693,"IATA Agent","2024-08-17"
57892,402574286,"AML Awareness","2024-08-18"
64580,564996809,"VAT Handling Cert","2024-08-18"
97715,785109201,"Corporate Travel Cert","2024-08-18"
23091,719985946,"Customer Privacy Training","2024-08-19"
23842,599750352,"Advanced Ticketing Cert","2024-08-19"
70409,118494889,"Security Screening Training","2024-08-19"
71467,174067841,"Tour Guide Level 1","2024-08-19"
75808,261116259,"API Access Approval","2024-08-19"
4312,199241268,"VAT Handling Cert","2024-08-20"
49465,554213559,"Corporate Travel Cert","2024-08-20"
62557,392892144,"IATA Agent","2024-08-20"
69277,794405857,"Tour Guide Level 1","2024-08-20"
71861,950581742,"Security Screening Training","2024-08-20"
77520,932623012,"IATA Agent","2024-08-20"
1195,590038051,"AML Awareness","2024-08-21"
4943,793653884,"Advanced Ticketing Cert","2024-08-21"
65796,709172107,"API Access Approval","2024-08-21"
76501,825761024,"Security Screening Training","2024-08-21"
84354,688722012,"Tour Guide Level 1","2024-08-21"
98070,290408181,"API Access Approval","2024-08-21"
17745,442444212,"VAT Handling Cert","2024-08-22"
18586,211810496,"Fraud Prevention Cert","2024-08-22"
38043,517738427,"Security Screening Training","2024-08-22"
66548,504500762,"Security Screening Training","2024-08-22"
67412,989334403,"Corporate Travel Cert","2024-08-22"
70388,209087041,"API Access Approval","2024-08-22"
88587,646680794,"Senior Agent Accreditation","2024-08-22"
94347,310136947,"Tour Guide Level 2","2024-08-22"
7950,707111637,"AML Awareness","2024-08-23"
24381,345007969,"VAT Handling Cert","2024-08-23"
79723,286912631,"VAT Handling Cert","2024-08-23"
20138,782131782,"AML Awareness","2024-08-24"
26085,850206358,"Advanced Ticketing Cert","2024-08-24"
30225,790594933,"Advanced Ticketing Cert","2024-08-24"
38932,178403166,"Advanced Ticketing Cert","2024-08-24"
39302,396292970,"AML Awareness","2024-08-24"
43682,987650489,"IATA Agent","2024-08-24"
50776,665550798,"Corporate Travel Cert","2024-08-24"
77844,993573230,"Senior Agent Accreditation","2024-08-24"
85704,414157912,"AML Awareness","2024-08-24"
94442,615383036,"Security Screening Training","2024-08-24"
79333,793777169,"IATA Agent","2024-08-25"
4020,976701127,"Tour Guide Level 2","2024-08-26"
55370,706927264,"Customer Privacy Training","2024-08-26"
97014,228571108,"Tour Guide Level 1","2024-08-26"
16556,759486044,"Fraud Prevention Cert","2024-08-27"
45536,905128773,"VAT Handling Cert","2024-08-27"
47568,887813949,"VAT Handling Cert","2024-08-27"
97713,202242106,"Corporate Travel Cert","2024-08-27"
39024,498628887,"Tour Guide Level 1","2024-08-28"
45202,514728679,"Fraud Prevention Cert","2024-08-28"
45689,395739444,"IATA Agent","2024-08-28"
63529,121819202,"Tour Guide Level 2","2024-08-28"
38893,432764766,"Fraud Prevention Cert","2024-08-29"
48844,955849497,"API Access Approval","2024-08-29"
50651,523831026,"Security Screening Training","2024-08-29"
51032,204393344,"IATA Agent","2024-08-29"
55001,590718737,"Tour Guide Level 1","2024-08-29"
59732,660432066,"Security Screening Training","2024-08-29"
64159,248778187,"Customer Privacy Training","2024-08-29"
64667,405465911,"Customer Privacy Training","2024-08-29"
146,941579409,"VAT Handling Cert","2024-08-30"
13731,631644007,"API Access Approval","2024-08-30"
39229,658415371,"Tour Guide Level 2","2024-08-30"
57487,749840745,"Tour Guide Level 1","2024-08-30"
70021,917738727,"Customer Privacy Training","2024-08-30"
81423,429302376,"VAT Handling Cert","2024-08-30"
15039,420421160,"Security Screening Training","2024-08-31"
60215,816035448,"Customer Privacy Training","2024-08-31"
79888,848291280,"Advanced Ticketing Cert","2024-08-31"
10688,402791569,"IATA Agent","2024-09-01"
19463,733180850,"Fraud Prevention Cert","2024-09-01"
24485,840635881,"Advanced Ticketing Cert","2024-09-01"
44609,130377209,"AML Awareness","2024-09-01"
55622,409342482,"Customer Privacy Training","2024-09-01"
60522,233092801,"Customer Privacy Training","2024-09-01"
91067,824706994,"VAT Handling Cert","2024-09-01"
95267,534536763,"Senior Agent Accreditation","2024-09-01"
96789,175989573,"Security Screening Training","2024-09-01"
13050,431819328,"Advanced Ticketing Cert","2024-09-02"
13674,235364335,"Customer Privacy Training","2024-09-02"
29248,944852418,"AML Awareness","2024-09-02"
45570,375182093,"Corporate Travel Cert","2024-09-02"
54269,729845223,"API Access Approval","2024-09-02"
54913,553536341,"API Access Approval","2024-09-02"
56429,898185064,"VAT Handling Cert","2024-09-02"
2120,486848032,"Tour Guide Level 2","2024-09-03"
15447,150354356,"Tour Guide Level 2","2024-09-03"
34926,314249090,"Security Screening Training","2024-09-03"
38738,174177099,"Fraud Prevention Cert","2024-09-03"
44911,591904068,"Advanced Ticketing Cert","2024-09-03"
58705,431828311,"Advanced Ticketing Cert","2024-09-03"
43997,228068630,"Fraud Prevention Cert","2024-09-04"
47111,141073926,"AML Awareness","2024-09-04"
70405,342687539,"Advanced Ticketing Cert","2024-09-04"
22941,451964361,"Tour Guide Level 1","2024-09-05"
31224,579405288,"Tour Guide Level 2","2024-09-05"
34374,539765471,"Senior Agent Accreditation","2024-09-05"
90131,786104436,"Customer Privacy Training","2024-09-05"
98344,125306564,"Security Screening Training","2024-09-05"
29828,964706649,"Fraud Prevention Cert","2024-09-06"
66051,857786973,"Security Screening Training","2024-09-06"
68674,987533438,"API Access Approval","2024-09-06"
73624,701414867,"Corporate Travel Cert","2024-09-06"
87520,472134082,"Security Screening Training","2024-09-06"
13943,718017854,"Tour Guide Level 2","2024-09-07"
54448,442182901,"Advanced Ticketing Cert","2024-09-07"
20277,168217390,"Corporate Travel Cert","2024-09-08"
25193,703267923,"Tour Guide Level 1","2024-09-08"
26894,327418752,"Advanced Ticketing Cert","2024-09-08"
26942,890948418,"Tour Guide Level 2","2024-09-08"
68473,491351112,"VAT Handling Cert","2024-09-08"
81383,517484183,"API Access Approval","2024-09-08"
86929,526604759,"API Access Approval","2024-09-08"
89723,464661086,"Senior Agent Accreditation","2024-09-08"
10223,316057895,"Fraud Prevention Cert","2024-09-09"
12454,569938161,"Fraud Prevention Cert","2024-09-09"
17645,619816582,"IATA Agent","2024-09-09"
23832,148547702,"Senior Agent Accreditation","2024-09-09"
41771,443165958,"VAT Handling Cert","2024-09-09"
55627,628920306,"Tour Guide Level 1","2024-09-09"
64338,511608741,"Advanced Ticketing Cert","2024-09-09"
86133,778128141,"Security Screening Training","2024-09-09"
91080,572693864,"Customer Privacy Training","2024-09-09"
48527,518409876,"Senior Agent Accreditation","2024-09-10"
50595,367118217,"Corporate Travel Cert","2024-09-10"
92868,588032561,"Tour Guide Level 2","2024-09-10"
92883,644241871,"Senior Agent Accreditation","2024-09-10"
6501,111739937,"Advanced Ticketing Cert","2024-09-11"
13542,461858642,"VAT Handling Cert","2024-09-11"
18585,211810496,"VAT Handling Cert","2024-09-11"
28033,118720755,"Senior Agent Accreditation","2024-09-11"
31124,905405553,"Advanced Ticketing Cert","2024-09-11"
35598,646440284,"Fraud Prevention Cert","2024-09-11"
60764,859418530,"Advanced Ticketing Cert","2024-09-11"
72238,955377482,"Security Screening Training","2024-09-11"
73906,867391921,"Customer Privacy Training","2024-09-11"
77757,968696553,"AML Awareness","2024-09-11"
93137,714548696,"AML Awareness","2024-09-11"
95431,982565046,"AML Awareness","2024-09-11"
99408,985040205,"API Access Approval","2024-09-11"
9838,520728986,"AML Awareness","2024-09-12"
84492,965855216,"IATA Agent","2024-09-12"
85637,790284756,"VAT Handling Cert","2024-09-12"
46558,493175241,"AML Awareness","2024-09-13"
56011,711903978,"Advanced Ticketing Cert","2024-09-13"
75055,471449410,"Fraud Prevention Cert","2024-09-13"
1911,210439013,"Security Screening Training","2024-09-14"
12186,243341213,"IATA Agent","2024-09-14"
31350,566638997,"IATA Agent","2024-09-14"
38638,989581262,"Fraud Prevention Cert","2024-09-14"
49789,815995088,"Tour Guide Level 1","2024-09-14"
50206,282186436,"AML Awareness","2024-09-14"
67737,854195618,"Fraud Prevention Cert","2024-09-14"
84871,325479128,"Corporate Travel Cert","2024-09-14"
99471,224370442,"IATA Agent","2024-09-14"
1528,558876597,"AML Awareness","2024-09-15"
11600,395903656,"AML Awareness","2024-09-15"
27469,274381201,"API Access Approval","2024-09-15"
84553,227801849,"VAT Handling Cert","2024-09-15"
17402,554882636,"Advanced Ticketing Cert","2024-09-16"
32694,939985026,"Tour Guide Level 1","2024-09-16"
33444,455767534,"Tour Guide Level 1","2024-09-16"
34116,493067817,"Security Screening Training","2024-09-16"
34602,367080405,"Security Screening Training","2024-09-16"
45977,890220959,"Corporate Travel Cert","2024-09-16"
49522,299187368,"Tour Guide Level 1","2024-09-16"
50290,881307405,"Corporate Travel Cert","2024-09-16"
13080,779230608,"Corporate Travel Cert","2024-09-17"
16516,320138392,"Fraud Prevention Cert","2024-09-17"
44531,796473978,"Senior Agent Accreditation","2024-09-17"
53615,823852885,"Corporate Travel Cert","2024-09-17"
55045,626589054,"Senior Agent Accreditation","2024-09-17"
63644,957616636,"VAT Handling Cert","2024-09-17"
66057,559863172,"Advanced Ticketing Cert","2024-09-17"
